tid,trening per uke,alder,klasse,løpsted
0:30:53,12,21,herre,Kristiansand
0:41:32,3,33,dame,Bergen
0:35:30,11,42,dame,Kristiansand
0:52:48,1,35,herre,Oslo
0:48:22,1,49,dame,Oslo
0:36:04,2,20,herre,Tromsø
0:46:34,3,34,herre,Bergen
0:34:11,2,28,herre,Tromsø
0:39:26,5,53,dame,Bergen
0:33:48,2,25,herre,Kristiansand
0:26:42,9,43,herre,Oslo
0:47:41,1,43,dame,Kristiansand
0:34:51,12,62,dame,Tromsø
0:29:21,13,37,herre,Oslo
0:41:03,14,61,herre,Tromsø
0:39:27,1,39,herre,Kristiansand
0:54:16,2,59,dame,Grimstad
0:39:01,1,54,herre,Oslo
0:40:44,3,45,dame,Tromsø
0:44:45,2,27,dame,Bergen
0:47:05,4,58,herre,Oslo
0:47:27,9,51,dame,Kristiansand
0:36:47,11,58,herre,Grimstad
0:44:05,2,29,dame,Grimstad
0:52:31,1,60,herre,Bergen
0:55:09,1,47,dame,Tromsø
0:31:43,4,48,herre,Tromsø
0:51:02,4,43,dame,Bergen
0:35:09,2,37,herre,Tromsø
0:40:03,4,22,dame,Bergen
0:43:07,7,32,dame,Grimstad
0:34:56,4,41,herre,Kristiansand
0:39:07,3,38,dame,Oslo
0:46:51,3,32,dame,Bergen
0:34:13,12,22,dame,Bergen
0:43:15,3,20,dame,Oslo
0:33:55,10,42,dame,Tromsø
0:23:53,4,26,herre,Oslo
0:22:09,4,47,herre,Bergen
0:50:39,2,38,dame,Grimstad
0:37:17,11,27,herre,Oslo
0:46:17,10,66,herre,Grimstad
0:30:35,3,23,herre,Tromsø
0:36:48,5,59,herre,Bergen
0:37:59,6,38,herre,Grimstad
0:34:22,5,43,herre,Grimstad
0:54:19,1,56,dame,Tromsø
0:50:15,4,21,dame,Bergen
0:35:25,3,35,herre,Bergen
0:41:10,4,28,herre,Oslo
0:50:09,5,61,herre,Oslo
0:44:29,3,37,dame,Tromsø
0:30:22,14,60,herre,Kristiansand
0:37:13,8,45,herre,Oslo
0:52:43,3,58,dame,Kristiansand
0:55:15,4,59,dame,Tromsø
0:31:43,5,27,herre,Oslo
0:40:58,4,51,herre,Oslo
0:51:48,2,50,dame,Grimstad
0:38:32,3,54,herre,Oslo
0:35:36,2,32,herre,Tromsø
0:39:18,1,27,herre,Oslo
0:33:47,3,31,herre,Kristiansand
0:32:21,13,35,dame,Kristiansand
0:48:29,5,39,dame,Bergen
0:32:15,4,23,herre,Bergen
0:40:02,2,48,herre,Kristiansand
0:36:43,3,43,herre,Grimstad
0:53:22,1,49,dame,Oslo
0:43:36,3,31,herre,Bergen
0:41:14,4,45,dame,Tromsø
0:36:46,5,21,dame,Kristiansand
0:40:30,2,29,herre,Oslo
0:45:31,5,55,dame,Kristiansand
0:32:06,13,33,dame,Grimstad
0:28:31,3,29,herre,Kristiansand
0:42:17,3,37,herre,Bergen
0:53:19,2,56,dame,Tromsø
0:53:39,2,35,dame,Oslo
0:51:24,6,56,dame,Oslo
0:48:43,3,52,dame,Grimstad
0:38:44,3,69,herre,Grimstad
0:37:15,12,24,dame,Grimstad
0:19:35,12,29,herre,Bergen
0:45:48,3,32,dame,Tromsø
0:17:27,11,30,herre,Grimstad
0:31:00,10,31,dame,Grimstad
0:43:39,9,37,dame,Bergen
0:48:06,3,18,dame,Oslo
0:29:03,9,26,herre,Grimstad
0:41:49,4,28,dame,Grimstad
0:37:52,3,42,herre,Kristiansand
0:38:03,2,34,herre,Oslo
0:42:33,4,53,herre,Oslo
0:33:46,4,35,dame,Bergen
0:30:43,3,29,herre,Bergen
0:31:04,4,23,herre,Grimstad
0:31:50,4,61,herre,Kristiansand
0:47:54,3,46,herre,Grimstad
0:51:49,2,67,herre,Kristiansand
0:53:41,13,69,dame,Tromsø
0:27:50,9,22,herre,Kristiansand
0:39:53,8,37,dame,Bergen
0:43:57,4,34,dame,Kristiansand
0:36:02,3,39,herre,Grimstad
0:57:33,3,60,dame,Bergen
0:53:58,2,50,dame,Grimstad
0:30:31,10,30,dame,Bergen
0:24:24,7,32,herre,Bergen
0:35:58,5,35,dame,Oslo
0:54:33,12,71,dame,Bergen
0:53:24,2,61,dame,Tromsø
0:52:39,5,48,dame,Kristiansand
0:38:32,2,28,herre,Kristiansand
0:50:03,1,48,dame,Kristiansand
0:41:10,4,24,dame,Bergen
0:49:43,10,56,dame,Bergen
0:33:46,3,44,herre,Tromsø
0:35:23,3,39,dame,Grimstad
0:49:52,1,52,dame,Bergen
0:39:15,5,48,herre,Oslo
0:37:13,2,44,herre,Tromsø
0:39:43,4,67,herre,Bergen
0:56:06,1,61,herre,Tromsø
0:29:26,1,32,herre,Tromsø
0:47:39,1,19,herre,Tromsø
0:24:46,9,43,herre,Grimstad
0:36:34,2,37,herre,Kristiansand
0:27:32,11,39,herre,Bergen
0:35:06,4,54,herre,Bergen
0:33:45,8,31,dame,Grimstad
0:38:14,4,23,herre,Grimstad
0:43:24,10,72,herre,Grimstad
0:38:21,1,29,herre,Kristiansand
0:37:41,5,49,herre,Oslo
0:38:40,5,46,herre,Tromsø
0:37:04,6,43,dame,Oslo
0:36:40,12,38,dame,Bergen
0:38:38,4,22,herre,Kristiansand
0:51:36,2,18,dame,Grimstad
0:22:19,10,33,herre,Grimstad
0:38:22,3,18,herre,Grimstad
0:36:06,9,20,dame,Bergen
0:30:47,3,42,herre,Bergen
0:33:22,1,25,herre,Bergen
0:36:21,6,51,herre,Bergen
0:43:10,3,48,dame,Tromsø
0:45:43,4,49,dame,Kristiansand
0:16:24,10,33,herre,Tromsø
0:46:30,3,64,dame,Kristiansand
0:54:34,3,41,dame,Tromsø
0:39:24,5,54,herre,Kristiansand
0:44:24,5,36,dame,Tromsø
0:46:36,12,64,herre,Kristiansand
0:47:39,2,34,dame,Kristiansand
0:47:03,3,28,dame,Oslo
0:35:05,3,40,herre,Bergen
0:34:35,4,50,herre,Oslo
0:35:27,2,26,herre,Bergen
0:31:44,5,23,herre,Oslo
0:41:11,4,27,dame,Tromsø
0:46:37,3,25,dame,Bergen
0:29:10,14,37,herre,Tromsø
0:50:24,3,24,dame,Oslo
0:47:29,5,57,dame,Grimstad
0:32:30,3,29,herre,Tromsø
0:40:18,1,51,herre,Bergen
0:41:19,3,18,dame,Grimstad
0:47:02,6,47,dame,Kristiansand
0:58:33,6,64,dame,Oslo
0:42:08,4,51,herre,Bergen
0:31:43,9,44,herre,Grimstad
0:49:00,2,40,dame,Kristiansand
0:55:42,4,79,herre,Bergen
0:47:20,3,27,dame,Kristiansand
0:41:43,6,46,herre,Oslo
0:35:25,9,56,herre,Bergen
0:41:39,3,38,herre,Tromsø
0:20:04,5,33,herre,Kristiansand
0:57:45,1,38,dame,Kristiansand
0:45:47,10,44,dame,Bergen
0:37:06,7,39,dame,Kristiansand
0:39:33,3,39,dame,Bergen
0:16:16,11,34,herre,Grimstad
0:36:23,5,47,herre,Grimstad
0:41:25,9,53,herre,Bergen
0:31:18,3,19,herre,Grimstad
0:49:03,3,60,herre,Bergen
0:38:33,4,51,dame,Tromsø
0:34:00,2,23,herre,Grimstad
0:47:05,2,36,herre,Kristiansand
0:41:30,2,32,dame,Oslo
0:33:33,10,40,herre,Grimstad
0:48:25,2,32,dame,Kristiansand
0:44:16,4,53,herre,Oslo
0:45:17,4,41,dame,Tromsø
0:48:06,1,30,dame,Kristiansand
0:33:08,3,35,herre,Tromsø
0:40:02,2,37,herre,Tromsø
0:34:01,3,32,herre,Bergen
0:37:25,6,62,herre,Bergen
0:37:18,8,30,dame,Oslo
0:27:09,8,50,herre,Tromsø
0:39:54,4,42,herre,Kristiansand
0:42:29,5,40,dame,Tromsø
0:35:16,5,58,herre,Kristiansand
0:46:21,2,23,dame,Bergen
0:43:40,3,51,herre,Tromsø
0:28:38,4,27,herre,Tromsø
0:45:53,6,25,dame,Tromsø
0:31:07,10,32,herre,Kristiansand
0:46:00,4,45,dame,Kristiansand
0:43:38,2,50,dame,Kristiansand
0:33:30,11,39,herre,Tromsø
0:36:31,4,36,herre,Oslo
0:38:50,1,32,herre,Kristiansand
0:47:47,4,66,herre,Tromsø
0:43:21,3,47,dame,Oslo
0:38:12,3,46,herre,Oslo
0:43:50,5,56,herre,Grimstad
0:25:56,10,18,dame,Bergen
0:52:47,4,26,dame,Bergen
0:34:29,11,44,dame,Kristiansand
0:43:17,1,46,herre,Kristiansand
0:34:37,4,25,herre,Kristiansand
0:37:28,8,29,herre,Bergen
0:48:50,3,30,dame,Oslo
0:37:51,4,47,herre,Tromsø
0:47:15,2,43,dame,Bergen
0:27:14,3,32,herre,Kristiansand
0:33:58,5,31,herre,Tromsø
0:34:00,3,50,herre,Grimstad
0:44:50,3,21,dame,Bergen
0:31:41,4,48,herre,Bergen
0:45:14,3,34,dame,Bergen
0:49:30,3,22,dame,Bergen
0:28:31,11,20,dame,Grimstad
0:38:29,4,62,herre,Kristiansand
0:42:06,3,42,dame,Kristiansand
0:58:43,3,66,dame,Grimstad
0:43:07,3,31,dame,Oslo
0:54:36,9,75,dame,Bergen
0:41:21,3,28,dame,Bergen
0:50:33,1,46,herre,Grimstad
0:46:25,1,40,herre,Bergen
0:49:11,4,29,herre,Kristiansand
0:26:18,1,30,herre,Tromsø
0:39:54,3,28,dame,Oslo
0:48:51,5,34,dame,Bergen
0:54:45,4,69,dame,Bergen
0:35:20,3,23,herre,Oslo
0:24:55,11,50,herre,Grimstad
0:47:23,2,30,dame,Grimstad
0:27:22,6,36,herre,Grimstad
0:29:33,6,30,herre,Bergen
0:56:10,3,68,herre,Oslo
0:46:24,2,25,herre,Kristiansand
0:25:26,8,33,herre,Kristiansand
0:32:54,9,35,herre,Oslo
0:35:45,9,50,herre,Oslo
0:52:38,2,21,dame,Tromsø
0:33:03,4,44,herre,Tromsø
0:20:11,12,33,herre,Kristiansand
0:38:14,5,72,herre,Tromsø
0:30:06,9,59,herre,Grimstad
0:45:43,3,29,dame,Bergen
0:29:54,4,49,herre,Tromsø
0:49:04,3,55,dame,Grimstad
0:46:56,2,32,dame,Tromsø
0:52:16,3,36,dame,Tromsø
0:51:39,3,48,dame,Tromsø
0:57:02,7,63,dame,Oslo
0:51:09,3,29,dame,Grimstad
0:34:40,3,56,herre,Tromsø
0:28:03,3,41,herre,Tromsø
0:44:10,3,39,dame,Kristiansand
0:40:35,2,39,herre,Oslo
0:39:52,5,51,herre,Kristiansand
0:42:59,10,42,dame,Oslo
0:47:29,10,78,herre,Kristiansand
0:34:09,3,39,herre,Bergen
0:43:05,6,44,dame,Oslo
0:41:51,3,38,herre,Oslo
0:46:48,2,40,dame,Tromsø
0:37:31,3,40,herre,Oslo
0:42:56,1,55,herre,Grimstad
0:47:18,4,40,dame,Oslo
0:37:09,9,32,dame,Kristiansand
0:41:25,3,40,herre,Bergen
0:39:24,11,52,dame,Tromsø
0:43:15,13,48,dame,Oslo
0:45:17,3,37,dame,Oslo
0:33:29,4,36,herre,Oslo
0:57:10,1,59,dame,Kristiansand
0:47:17,4,60,dame,Tromsø
0:47:18,2,31,dame,Kristiansand
0:37:08,7,32,dame,Bergen
0:43:12,3,51,herre,Oslo
0:48:37,4,18,dame,Oslo
0:36:40,6,32,herre,Kristiansand
0:24:34,5,28,herre,Oslo
0:34:55,11,43,dame,Grimstad
0:43:27,2,65,herre,Kristiansand
0:35:50,10,40,dame,Oslo
0:55:20,2,50,dame,Oslo
0:23:56,5,30,herre,Grimstad
0:34:12,3,36,herre,Grimstad
0:40:09,5,36,herre,Oslo
0:34:05,10,55,dame,Tromsø
0:39:02,4,19,dame,Kristiansand
0:34:42,10,29,dame,Tromsø
0:28:51,4,26,herre,Tromsø
0:40:09,4,28,dame,Grimstad
0:54:02,2,42,dame,Kristiansand
0:43:42,1,40,herre,Oslo
0:48:11,13,53,herre,Bergen
0:56:33,2,57,dame,Tromsø
0:44:16,1,28,herre,Grimstad
0:42:37,5,34,dame,Tromsø
0:31:25,4,25,herre,Grimstad
0:29:01,3,19,herre,Grimstad
0:36:05,11,33,dame,Bergen
0:57:55,2,78,dame,Oslo
0:46:47,3,26,dame,Kristiansand
0:24:38,10,33,herre,Grimstad
0:57:01,11,90,herre,Tromsø
0:30:17,2,42,herre,Tromsø
0:33:16,5,65,herre,Oslo
0:30:55,12,25,herre,Kristiansand
0:44:50,3,42,dame,Bergen
0:49:47,5,18,dame,Oslo
0:33:06,4,40,dame,Grimstad
0:37:39,4,20,herre,Kristiansand
0:36:30,6,56,herre,Bergen
0:41:40,5,40,dame,Oslo
0:57:49,5,61,dame,Kristiansand
0:27:38,7,34,herre,Oslo
0:23:59,7,22,herre,Oslo
0:37:02,7,38,dame,Tromsø
0:34:37,3,20,herre,Kristiansand
0:31:38,9,40,dame,Bergen
0:38:53,2,58,herre,Tromsø
0:35:33,10,37,dame,Kristiansand
0:57:01,3,58,dame,Kristiansand
0:45:35,1,31,dame,Grimstad
0:46:55,8,58,dame,Tromsø
0:52:57,2,23,dame,Grimstad
0:34:52,6,56,herre,Tromsø
0:36:48,10,32,herre,Tromsø
0:48:02,3,57,dame,Kristiansand
0:42:46,4,27,dame,Bergen
0:34:53,3,42,herre,Bergen
0:47:35,4,32,dame,Grimstad
0:43:23,4,64,herre,Kristiansand
0:29:37,11,30,herre,Bergen
0:37:11,2,18,herre,Kristiansand
0:40:23,6,70,herre,Tromsø
0:52:07,1,60,dame,Bergen
0:36:10,3,38,herre,Oslo
0:28:15,3,41,herre,Oslo
0:55:20,1,72,herre,Bergen
0:49:19,3,61,dame,Tromsø
0:49:26,4,45,dame,Grimstad
0:59:55,13,63,dame,Tromsø
0:34:50,3,60,herre,Grimstad
0:43:30,3,23,dame,Tromsø
0:29:30,4,29,herre,Oslo
0:35:47,1,48,herre,Grimstad
0:39:29,11,55,herre,Tromsø
0:50:27,3,45,dame,Grimstad
0:32:36,3,56,herre,Grimstad
0:56:04,3,39,dame,Oslo
0:41:18,10,55,dame,Grimstad
0:53:47,12,62,dame,Oslo
0:40:58,3,25,herre,Grimstad
0:40:00,4,38,herre,Oslo
0:42:55,5,42,herre,Tromsø
0:38:50,2,37,herre,Kristiansand
0:53:56,5,55,dame,Oslo
0:53:08,4,23,dame,Grimstad
0:51:47,4,54,dame,Tromsø
0:34:23,9,43,herre,Grimstad
0:46:23,1,58,herre,Kristiansand
0:31:10,6,44,herre,Oslo
0:35:23,2,24,herre,Kristiansand
0:44:06,1,35,herre,Bergen
0:22:09,14,31,herre,Kristiansand
0:35:37,9,26,dame,Grimstad
0:48:40,6,29,dame,Grimstad
0:35:49,3,45,herre,Oslo
0:30:26,3,37,herre,Kristiansand
0:39:38,1,19,herre,Kristiansand
0:46:47,1,39,dame,Tromsø
0:49:06,7,51,dame,Kristiansand
0:40:18,3,50,herre,Tromsø
0:41:49,2,25,herre,Bergen
0:34:18,5,24,dame,Tromsø
0:54:00,3,69,herre,Tromsø
0:42:56,3,49,dame,Tromsø
0:42:27,1,39,herre,Kristiansand
0:56:31,2,41,dame,Tromsø
0:45:19,5,35,herre,Tromsø
0:44:39,2,30,dame,Kristiansand
0:44:20,3,26,herre,Grimstad
0:45:13,5,22,dame,Bergen
0:47:53,1,44,dame,Grimstad
0:44:53,3,22,dame,Oslo
0:39:48,2,41,herre,Kristiansand
0:57:43,5,74,herre,Oslo
0:35:18,4,33,herre,Kristiansand
0:42:59,2,67,herre,Tromsø
0:57:53,5,64,dame,Bergen
0:51:00,3,56,dame,Oslo
0:52:55,2,39,dame,Grimstad
0:36:53,1,28,herre,Bergen
0:49:35,3,48,herre,Oslo
0:43:46,4,38,dame,Oslo
0:32:56,11,35,dame,Bergen
0:45:12,4,35,dame,Grimstad
0:44:31,4,57,herre,Oslo
0:37:40,6,46,herre,Tromsø
0:38:21,5,37,dame,Kristiansand
0:49:33,3,51,dame,Oslo
0:25:35,12,22,herre,Tromsø
0:40:41,6,54,dame,Bergen
0:36:27,7,36,dame,Oslo
0:39:38,3,43,dame,Kristiansand
0:45:51,3,38,dame,Kristiansand
0:39:57,2,64,herre,Oslo
0:42:15,4,48,dame,Bergen
0:46:09,3,22,dame,Oslo
0:36:58,2,48,herre,Kristiansand
0:33:55,10,28,herre,Tromsø
0:20:28,5,21,herre,Oslo
0:44:32,11,36,dame,Tromsø
0:36:24,12,42,dame,Tromsø
0:25:30,3,22,herre,Bergen
0:19:09,10,24,herre,Grimstad
0:41:31,3,28,dame,Grimstad
0:34:47,6,24,herre,Tromsø
0:37:04,5,58,herre,Bergen
0:41:27,3,31,herre,Bergen
0:49:05,5,55,dame,Bergen
0:43:30,4,35,herre,Oslo
0:48:32,1,65,herre,Grimstad
0:45:52,3,36,dame,Kristiansand
0:47:22,2,32,herre,Bergen
0:39:41,4,59,herre,Tromsø
0:38:09,3,43,herre,Oslo
0:43:37,3,29,dame,Bergen
0:48:26,3,28,dame,Bergen
0:46:01,3,59,dame,Kristiansand
0:30:46,2,43,herre,Grimstad
0:40:36,3,31,dame,Bergen
0:52:58,5,48,dame,Oslo
0:40:28,4,61,herre,Tromsø
0:36:41,10,48,herre,Tromsø
0:34:24,12,23,herre,Tromsø
0:42:01,11,21,dame,Kristiansand
0:51:29,1,23,dame,Bergen
0:33:00,5,41,herre,Grimstad
0:46:46,3,19,dame,Kristiansand
0:52:36,3,29,dame,Oslo
0:34:26,10,47,herre,Grimstad
0:52:49,3,47,herre,Bergen
0:55:17,4,56,dame,Oslo
0:58:29,2,60,dame,Tromsø
0:41:25,6,33,dame,Tromsø
0:44:03,3,68,herre,Kristiansand
0:33:04,4,51,herre,Tromsø
0:38:49,12,44,dame,Grimstad
0:48:02,1,37,herre,Kristiansand
0:39:33,2,51,herre,Bergen
0:43:15,5,45,dame,Bergen
0:35:18,9,39,herre,Kristiansand
0:46:35,3,57,herre,Bergen
0:45:38,1,28,dame,Oslo
0:25:43,5,20,herre,Bergen
0:40:56,14,65,herre,Kristiansand
0:53:12,3,38,dame,Oslo
0:37:59,7,39,dame,Kristiansand
0:46:36,2,20,dame,Bergen
0:34:17,3,19,herre,Oslo
0:24:56,11,37,herre,Tromsø
0:40:48,2,43,herre,Tromsø
0:37:14,3,61,herre,Grimstad
0:47:13,3,52,dame,Kristiansand
0:41:22,5,29,herre,Grimstad
0:31:48,13,26,dame,Tromsø
0:36:36,1,23,herre,Oslo
0:53:19,3,50,dame,Kristiansand
0:31:02,5,49,herre,Kristiansand
0:29:23,11,24,dame,Tromsø
0:42:40,2,32,herre,Grimstad
0:41:53,11,23,dame,Grimstad
0:44:50,1,55,herre,Oslo
0:31:56,2,39,herre,Tromsø
0:36:10,7,22,herre,Bergen
0:32:57,3,34,herre,Oslo
0:40:07,8,69,herre,Tromsø
0:17:56,11,33,herre,Kristiansand
0:42:44,7,34,dame,Bergen
0:45:29,9,35,dame,Tromsø
0:42:51,3,38,dame,Bergen
0:27:15,4,43,herre,Grimstad
0:37:32,4,29,herre,Bergen
0:44:47,4,25,dame,Oslo
0:36:42,5,35,herre,Grimstad
0:23:13,8,26,herre,Grimstad
0:33:30,8,31,dame,Tromsø
0:39:31,4,41,herre,Kristiansand
0:52:18,6,60,herre,Oslo
0:44:29,1,31,herre,Grimstad
0:36:41,3,46,herre,Oslo
0:45:11,2,36,dame,Oslo
0:49:45,3,28,dame,Tromsø
0:46:59,5,60,dame,Kristiansand
0:38:05,1,35,herre,Grimstad
0:41:23,5,20,dame,Oslo
0:55:11,1,37,dame,Grimstad
0:28:54,6,40,herre,Tromsø
0:51:08,2,27,herre,Oslo
0:41:52,12,47,dame,Kristiansand
0:44:35,3,37,dame,Oslo
0:43:09,9,54,herre,Oslo
0:34:38,10,25,herre,Oslo
0:36:36,10,51,dame,Tromsø
0:58:46,5,70,dame,Oslo
0:41:00,2,33,herre,Bergen
0:49:39,9,52,dame,Tromsø
0:47:37,2,45,dame,Tromsø
0:38:07,9,46,herre,Tromsø
0:37:55,6,29,herre,Oslo
0:44:04,9,56,herre,Kristiansand
0:28:40,14,41,herre,Grimstad
0:47:10,3,41,dame,Bergen
0:31:10,2,22,herre,Oslo
0:39:08,1,27,herre,Bergen
0:33:10,3,44,herre,Oslo
0:57:17,3,63,dame,Kristiansand
0:50:16,6,68,herre,Tromsø
0:31:05,10,25,dame,Kristiansand
0:35:32,8,21,dame,Grimstad
0:52:02,2,24,dame,Oslo
0:41:27,13,48,herre,Kristiansand
0:55:56,3,64,herre,Oslo
0:21:49,10,41,herre,Bergen
0:49:17,9,63,herre,Grimstad
0:27:16,4,21,herre,Oslo
0:35:15,5,22,herre,Oslo
0:49:09,2,43,dame,Oslo
0:25:28,4,29,herre,Kristiansand
0:34:07,3,26,herre,Oslo
0:46:18,2,39,dame,Oslo
0:28:18,10,26,herre,Oslo
0:44:55,1,49,herre,Oslo
0:46:43,3,56,dame,Kristiansand
0:42:52,3,24,dame,Bergen
0:59:07,3,63,herre,Oslo
0:37:05,1,29,herre,Bergen
0:32:20,4,45,herre,Oslo
0:40:16,4,41,dame,Grimstad
0:31:06,9,48,herre,Tromsø
0:40:37,4,56,herre,Oslo
0:38:45,5,30,herre,Oslo
0:22:25,4,32,herre,Tromsø
0:29:09,10,49,herre,Kristiansand
0:35:35,2,35,herre,Kristiansand
0:45:11,5,40,herre,Tromsø
0:33:17,2,35,herre,Kristiansand
0:58:56,4,75,dame,Bergen
0:34:20,4,24,herre,Kristiansand
0:29:25,3,28,herre,Bergen
0:57:12,1,52,dame,Kristiansand
0:52:46,3,39,dame,Tromsø
0:52:39,1,20,herre,Kristiansand
0:36:57,3,35,herre,Bergen
0:21:31,10,36,herre,Tromsø
0:36:03,12,47,herre,Grimstad
0:42:32,5,38,dame,Bergen
0:47:51,3,33,dame,Oslo
0:48:40,9,56,dame,Tromsø
0:28:12,2,28,herre,Oslo
0:38:19,3,28,herre,Kristiansand
0:57:04,3,65,herre,Grimstad
0:54:16,3,53,dame,Oslo
0:51:41,2,63,dame,Oslo
0:55:12,4,64,dame,Grimstad
0:32:38,8,47,herre,Tromsø
0:56:55,3,58,dame,Grimstad
0:56:38,1,50,dame,Kristiansand
0:41:11,2,33,dame,Grimstad
0:47:00,3,66,herre,Kristiansand
0:32:12,8,55,dame,Kristiansand
0:28:27,5,37,herre,Bergen
0:37:14,4,39,herre,Bergen
0:59:00,5,58,dame,Grimstad
0:38:36,5,36,dame,Kristiansand
0:31:07,10,36,herre,Tromsø
0:43:09,3,24,dame,Grimstad
0:39:37,3,38,herre,Kristiansand
0:39:32,5,19,herre,Tromsø
0:36:13,1,29,herre,Oslo
0:35:17,4,23,herre,Oslo
0:23:43,7,23,herre,Grimstad
0:43:14,3,38,dame,Grimstad
0:36:22,7,22,dame,Tromsø
0:33:24,1,19,herre,Tromsø
0:35:24,11,34,dame,Oslo
0:38:54,9,46,herre,Grimstad
0:31:51,7,50,herre,Kristiansand
0:32:46,11,32,dame,Grimstad
0:47:07,3,56,herre,Kristiansand
0:51:05,2,20,dame,Kristiansand
0:34:36,10,41,dame,Grimstad
0:40:28,3,47,herre,Grimstad
0:59:08,2,71,dame,Grimstad
0:51:34,4,54,dame,Oslo
0:53:18,1,21,dame,Tromsø
0:58:06,1,36,dame,Grimstad
0:40:38,9,22,dame,Tromsø
0:47:04,4,23,dame,Kristiansand
0:28:19,7,32,herre,Kristiansand
0:44:29,5,40,dame,Grimstad
0:33:24,8,27,dame,Grimstad
0:27:14,5,30,herre,Kristiansand
0:28:41,7,40,herre,Grimstad
0:50:42,3,23,dame,Tromsø
0:46:22,9,68,herre,Oslo
0:43:19,8,53,dame,Kristiansand
0:42:01,2,30,dame,Bergen
0:33:40,3,26,herre,Kristiansand
0:22:23,6,29,herre,Kristiansand
0:50:55,3,53,dame,Grimstad
0:34:42,3,18,herre,Tromsø
0:34:25,9,41,dame,Tromsø
0:32:37,9,44,herre,Bergen
0:42:45,1,30,herre,Grimstad
0:45:18,4,49,dame,Oslo
0:35:19,10,24,dame,Oslo
0:57:54,6,72,dame,Grimstad
0:49:57,3,60,herre,Bergen
0:42:09,2,26,dame,Oslo
0:46:58,4,34,herre,Kristiansand
0:23:43,12,48,herre,Kristiansand
0:40:13,3,44,dame,Grimstad
0:46:48,3,30,dame,Bergen
0:40:06,4,48,herre,Oslo
0:30:27,3,28,herre,Bergen
0:37:38,12,43,herre,Grimstad
0:43:03,8,28,dame,Bergen
0:33:55,9,38,dame,Grimstad
0:31:10,3,46,herre,Bergen
0:35:33,4,24,herre,Grimstad
0:28:19,10,51,herre,Grimstad
0:48:28,11,42,herre,Bergen
0:42:50,2,55,herre,Grimstad
0:36:13,13,31,herre,Grimstad
0:26:30,8,44,herre,Kristiansand
0:51:32,1,66,herre,Grimstad
0:48:07,3,56,dame,Tromsø
0:44:29,2,23,dame,Grimstad
0:42:18,4,56,herre,Oslo
0:35:09,4,45,herre,Tromsø
0:37:29,4,47,herre,Grimstad
0:46:43,5,24,dame,Tromsø
0:33:33,10,38,dame,Bergen
0:41:06,11,40,dame,Oslo
0:24:09,8,50,herre,Oslo
0:28:04,3,54,herre,Oslo
0:38:00,2,40,herre,Tromsø
0:45:31,4,19,dame,Oslo
0:49:24,5,23,dame,Kristiansand
0:35:40,2,27,herre,Bergen
0:29:06,8,27,herre,Kristiansand
0:39:13,11,24,dame,Grimstad
0:35:24,5,20,dame,Tromsø
0:37:06,6,34,herre,Kristiansand
0:38:54,8,40,dame,Oslo
0:38:34,5,43,dame,Tromsø
0:29:41,11,45,herre,Kristiansand
0:39:50,4,39,herre,Kristiansand
0:35:04,2,27,herre,Tromsø
0:45:08,1,42,dame,Tromsø
0:43:01,2,32,dame,Kristiansand
0:55:46,2,64,dame,Tromsø
0:30:18,9,39,herre,Oslo
0:50:18,5,51,dame,Grimstad
0:55:56,10,66,dame,Tromsø
0:39:32,4,35,dame,Grimstad
0:43:56,4,43,herre,Grimstad
0:36:52,6,25,herre,Kristiansand
0:45:33,9,49,dame,Bergen
0:38:33,2,39,dame,Bergen
0:43:24,3,28,dame,Bergen
0:50:58,2,43,dame,Tromsø
0:23:13,2,26,herre,Bergen
0:21:34,8,52,herre,Tromsø
0:29:59,8,47,herre,Tromsø
0:46:04,2,37,herre,Grimstad
0:46:25,2,26,dame,Tromsø
0:41:21,2,35,dame,Grimstad
0:29:55,9,56,herre,Grimstad
0:51:54,4,64,dame,Grimstad
0:43:06,12,69,herre,Tromsø
0:35:10,5,19,dame,Grimstad
0:41:27,2,21,dame,Oslo
0:53:55,3,46,dame,Oslo
0:44:32,2,24,dame,Bergen
0:35:11,3,47,herre,Kristiansand
0:57:59,1,51,dame,Oslo
0:39:38,5,55,dame,Oslo
0:50:21,1,19,dame,Bergen
0:38:37,4,19,herre,Oslo
0:43:18,2,21,dame,Tromsø
0:34:35,2,30,herre,Bergen
0:52:21,3,65,herre,Tromsø
0:34:17,12,56,dame,Grimstad
0:51:04,2,44,dame,Oslo
0:43:21,3,23,herre,Kristiansand
0:32:07,2,24,herre,Bergen
0:37:46,3,66,herre,Tromsø
0:31:08,9,33,herre,Oslo
0:51:13,1,25,dame,Oslo
0:34:00,10,25,dame,Grimstad
0:45:47,2,51,herre,Tromsø
0:42:08,4,22,dame,Grimstad
0:34:26,8,41,dame,Kristiansand
0:36:51,4,50,herre,Oslo
0:58:17,4,61,dame,Bergen
0:45:12,3,55,herre,Bergen
0:45:33,1,48,herre,Grimstad
0:52:14,1,31,dame,Tromsø
0:28:54,8,45,herre,Oslo
0:41:01,4,37,herre,Grimstad
0:36:29,4,45,herre,Tromsø
0:40:57,3,40,dame,Tromsø
0:44:59,2,19,dame,Kristiansand
0:47:53,5,58,herre,Kristiansand
0:21:39,4,18,herre,Tromsø
0:44:32,3,18,dame,Kristiansand
0:52:40,3,45,herre,Tromsø
0:43:47,2,43,dame,Oslo
