ProductID,FatContent,Visibility,StoreType,SizeStore,MRP,Sales
FDT22,Low Fat,0.112271498,Supermarket Type1,Medium,58.222,659.1419999999998
FDX26,Low Fat,0.153741385,Grocery Store,Small,182.6292,182.4292
FDG45,Low Fat,0.127929521,Supermarket Type1,High,211.4902,3610.6334
FDD44,Regular,0.07838564,Supermarket Type1,Small,256.4646,5153.292
FDS15,Regular,0.078502143,Supermarket Type1,,108.7596,2588.6304
FDL51,Regular,0.047684831,Supermarket Type2,Medium,212.5876,1286.3256
FDL32,Regular,0.123159656,Supermarket Type1,,110.1544,1230.3984
FDZ07,Regular,-99.0,Supermarket Type3,Medium,60.2194,1733.7432
NCW53,Low Fat,0.053392944000000005,Grocery Store,Small,193.8162,384.8324
NCA54,Low Fat,0.036715907,Supermarket Type1,,180.0318,3969.4996
FDX09,Low Fat,0.065236932,Supermarket Type1,Small,176.437,7763.228
FDO51,Regular,0.041947547,Supermarket Type1,High,41.2112,809.6128
FDW49,Low Fat,0.08288849599999999,Supermarket Type2,Medium,178.6002,1253.7014
FDB27,Low Fat,0.055390121,Supermarket Type1,Small,195.2768,5715.2272
FDF45,Regular,0.012194556,Supermarket Type1,High,57.7904,1464.76
FDV02,Low Fat,0.060495243,Supermarket Type1,High,169.8106,3251.1014
FDY28,Regular,-99.0,Supermarket Type1,Small,214.3218,4274.436
FDX31,Regular,0.014753811,Supermarket Type3,Medium,231.7958,5375.0034
FDR43,Low Fat,0.160707489,Supermarket Type3,Medium,38.019,1318.284
FDP51,Regular,0.085622362,Supermarket Type2,Medium,119.4124,2251.7356
FDL52,Regular,0.046350909,Supermarket Type1,,37.4506,1176.4686
FDR44,Regular,0.102920886,Supermarket Type1,Small,130.4968,3523.4136
FDB34,Low Fat,0.026604781,Supermarket Type1,Small,86.2198,610.5386
FDC50,Low Fat,-99.0,Supermarket Type1,Small,96.4094,1237.7222
FDT57,Low Fat,0.031860325,Grocery Store,,235.1248,474.0496
FDP22,Regular,-99.0,Supermarket Type3,Medium,52.6666,717.7324
DRE49,LF,0.021250002,Supermarket Type1,Small,150.5024,2580.6408
FDM40,Low Fat,0.159936948,Supermarket Type1,Small,143.2154,2552.6772
FDY32,Low Fat,0.129503146,Supermarket Type1,,164.021,3914.9040000000014
FDW07,Regular,0.142688846,Supermarket Type1,Small,88.5514,796.9626
FDU02,Low Fat,0.179484411,Grocery Store,Small,228.9352,916.1408
NCF18,Low Fat,0.08916305599999999,Supermarket Type1,,191.3504,3259.7568
FDQ56,Low Fat,0.105761491,Supermarket Type1,Medium,84.8908,1677.816
FDN58,reg,0.05696081400000001,Supermarket Type1,Medium,230.0984,3707.1744
FDG35,Regular,0.00704098,Supermarket Type1,Small,173.5738,2954.1546
FDY34,Regular,0.011026594,Supermarket Type2,Medium,166.4842,2652.5472
NCE19,Low Fat,0.093203257,Supermarket Type1,,52.7956,1037.3164
NCK31,Low Fat,0.026916794,Supermarket Type3,Medium,50.9666,717.7324
NCJ29,Low Fat,0.035264298,Supermarket Type1,,86.1224,426.112
FDT59,Low Fat,0.015908423999999997,Supermarket Type1,Small,231.1668,6911.004
NCX41,Low Fat,0.017719277,Supermarket Type1,Small,211.0244,3811.0392
FDU45,Regular,0.035334201,Supermarket Type3,Medium,115.3518,2277.036
FDW24,Low Fat,0.065652494,Grocery Store,Small,48.9034,48.6034
FDF22,Low Fat,0.056919038,Supermarket Type1,Medium,212.8218,5770.4886
FDM60,Regular,0.048143292,Supermarket Type1,Small,40.2138,690.4346
FDR02,Low Fat,0.022047313,Supermarket Type1,High,110.2886,1890.2062
DRP35,Low Fat,0.090427268,Supermarket Type3,Medium,126.2336,3195.84
FDS48,Low Fat,0.027779254,Supermarket Type1,Small,150.1708,1504.708
NCZ42,Low Fat,-99.0,Grocery Store,,238.3248,711.0744
FDZ38,Low Fat,0.008033611,Supermarket Type2,Medium,174.2422,4311.055
FDH19,Low Fat,0.033088472,Supermarket Type1,Small,175.4738,521.3214
NCB55,Low Fat,0.160663021,Supermarket Type1,Small,59.4562,829.5868
FDC15,LF,0.178975721,Supermarket Type1,,155.5288,1571.2879999999998
FDF11,Regular,0.017627888,Supermarket Type1,Small,239.6538,2403.538
FDW35,low fat,0.0194158,Grocery Store,Small,41.6454,83.8908
FDB44,Low Fat,0.016993225,Supermarket Type1,,211.0586,844.2344
NCC06,Low Fat,0.027139013,Supermarket Type1,,127.3336,2940.1728
FDR04,Low Fat,0.03777249,Grocery Store,,98.0068,291.6204
FDB17,Low Fat,0.036746479,Supermarket Type1,,181.2976,3259.7568
FDW43,Regular,0.022460102000000003,Supermarket Type1,Medium,226.8036,3415.554
FDA27,Regular,-99.0,Supermarket Type2,Medium,256.7672,5624.6784
NCU41,Low Fat,0.05213575,Supermarket Type1,Medium,190.1846,6687.960999999998
FDY56,Regular,0.062508438,Supermarket Type1,Medium,227.1062,5642.655
FDV39,Low Fat,0.007309544,Supermarket Type2,Medium,196.2426,4943.565
FDN32,Low Fat,0.015623753999999997,Supermarket Type2,Medium,182.6266,3135.2522
FDW07,Regular,0.14297822300000002,Supermarket Type1,,87.4514,796.9626
FDZ27,Low Fat,0.017191055,Supermarket Type1,,51.535,848.895
FDW23,Low Fat,0.143592939,Grocery Store,Small,37.3164,38.6164
FDU01,Regular,0.011995271000000002,Supermarket Type1,Small,184.5924,4997.4948
FDF10,Regular,0.15717236,Supermarket Type1,Medium,149.1418,588.5672
DRH03,Low Fat,0.061393095,Grocery Store,Small,91.812,372.848
FDW27,Regular,0.264124669,Grocery Store,Small,155.7314,155.1314
DRI13,Low Fat,0.020310046,Supermarket Type1,High,218.0508,3038.7112
NCR05,Low Fat,0.054630834,Supermarket Type1,Small,200.2084,1587.2672
FDB29,Regular,0.052517969000000005,Supermarket Type1,,115.4176,687.1056
FDL51,Regular,0.047565208,Supermarket Type1,Medium,213.4876,1929.4884
FDB11,LF,0.060797393,Supermarket Type1,High,223.8404,3600.6464
FDI35,Low Fat,0.041291169,Supermarket Type1,Small,180.7634,2181.1608
FDX08,Low Fat,0.022604051,Supermarket Type1,Small,181.4318,3428.2042
FDP59,Regular,0.056580228,Supermarket Type1,,105.6648,623.1888
NCJ18,Low Fat,0.16419682300000002,Supermarket Type1,Medium,120.5124,2133.2232
FDJ41,Low Fat,0.022976497,Supermarket Type2,Medium,261.6594,3401.5722
FDU08,Low Fat,0.027310252,Supermarket Type1,Small,101.0042,1289.6546
FDS09,Regular,0.141975462,Grocery Store,Small,49.6008,50.6008
DRH15,Low Fat,-99.0,Supermarket Type1,High,45.9428,790.9704
NCV17,Low Fat,0.01619866,Supermarket Type1,,129.2626,3147.9024
NCO54,Low Fat,0.014205168,Supermarket Type3,Medium,56.7614,2486.763
FDE24,Low Fat,0.09344495,Supermarket Type1,Small,141.0812,1139.8496
FDH53,Regular,0.019199733,Supermarket Type1,Small,84.3592,1816.3024
FDZ13,Regular,0.154120252,Supermarket Type2,Medium,51.935,199.74
FDW28,Low Fat,0.089004389,Supermarket Type1,,196.7452,978.726
FDU46,Regular,0.011117041,Supermarket Type1,High,85.854,2683.1740000000004
NCE43,LF,0.103422709,Supermarket Type1,Small,169.9448,2897.5616
FDS26,Low Fat,0.089035961,Supermarket Type3,Medium,260.5594,9158.079
FDB14,Regular,0.102723919,Supermarket Type1,Small,93.212,1957.452
DRB48,Regular,0.024733134,Supermarket Type3,Medium,40.2822,1296.3126
NCC42,Low Fat,0.044871033,Supermarket Type1,High,140.3838,2528.7084
FDQ20,Low Fat,0.029760052,Supermarket Type1,High,38.7138,284.2966
FDA13,Low Fat,0.078999287,Supermarket Type1,,38.6506,759.012
FDZ15,Low Fat,0.020870744,Supermarket Type1,Small,117.3782,1787.6729999999998
NCV42,Low Fat,0.031599715,Supermarket Type1,,111.3228,2431.5016
DRI51,Low Fat,0.042413704,Supermarket Type2,Medium,173.1764,4466.1864
FDO28,Low Fat,0.072284689,Supermarket Type1,Small,119.9098,2048.6666
NCS54,Low Fat,0.009984847,Supermarket Type1,High,175.437,1940.807
FDH16,Low Fat,0.052852621,Supermarket Type1,,88.78299999999999,2067.309
FDG24,Low Fat,0.014660821,Supermarket Type1,,85.125,2663.2
FDR52,Regular,0.076354362,Supermarket Type2,Medium,192.1846,1146.5076
NCH06,Low Fat,0.07670963900000001,Supermarket Type1,,247.846,3448.844
FDA36,Low Fat,0.005677876,Supermarket Type1,,184.8924,1665.8316
FDU56,Low Fat,-99.0,Supermarket Type3,Medium,184.7266,8114.7704
FDT09,Regular,0.012282366,Supermarket Type1,Medium,132.5284,1713.7692
FDU25,Low Fat,0.026681262,Supermarket Type1,Small,56.4246,810.9444
FDK41,Low Fat,0.127541722,Supermarket Type1,Small,84.9224,1193.1136
NCT54,Low Fat,0.119513002,Supermarket Type1,Small,93.4094,856.8846
FDV51,Low Fat,0.054463442,Grocery Store,,163.8842,165.7842
FDM24,Regular,-99.0,Supermarket Type1,,151.3366,1057.9562
NCO30,Low Fat,0.015756784,Supermarket Type1,,185.0608,2205.1296
FDQ45,Regular,0.010907967,Supermarket Type1,High,182.3608,2940.1728
DRK59,LF,0.07543556,Supermarket Type1,Small,235.8616,3046.7008
FDW28,Low Fat,-99.0,Supermarket Type1,Small,196.8452,3327.6684
FDC02,Low Fat,0.115194717,Grocery Store,,258.3278,520.6556
FDR21,Low Fat,0.066922802,Supermarket Type1,Small,174.83700000000005,2999.429
FDN48,Low Fat,0.064636203,Supermarket Type3,Medium,90.0804,2113.2492
FDT44,Low Fat,0.103195401,Supermarket Type1,,117.8466,942.7728
FDX14,Low Fat,0.13121032,Grocery Store,Small,74.0354,75.2354
FDH57,Low Fat,0.035747522000000004,Supermarket Type1,Small,133.6284,1581.9408
FDH28,reg,0.192650072,Grocery Store,Small,37.4506,37.9506
NCT41,Low Fat,0.098031771,Grocery Store,Small,151.3024,151.8024
FDO11,Regular,0.030118338,Supermarket Type3,Medium,248.8092,3486.1288
NCP42,Low Fat,0.016201845,Supermarket Type1,,195.2478,4262.4516
FDN09,Low Fat,0.05837308,Grocery Store,,243.9828,731.0484
FDP32,Low Fat,0.087652908,Supermarket Type1,Small,128.8678,1398.8458
FDV57,Regular,0.065999008,Supermarket Type1,Medium,177.96599999999995,2336.958
FDW28,low fat,0.088750333,Supermarket Type1,High,196.5452,2348.9424
FDR56,Regular,0.100277876,Supermarket Type3,Medium,196.8768,7094.7648
FDA40,Regular,0.099252438,Supermarket Type1,Small,87.4856,1054.6272
NCG42,Low Fat,-99.0,Supermarket Type1,,127.831,1298.31
NCK54,Low Fat,-99.0,Supermarket Type1,,117.815,2330.3
FDE16,Low Fat,0.026384672,Supermarket Type1,Medium,208.9954,4584.6988
FDB15,Low Fat,0.228993134,Grocery Store,,263.4568,527.3136
FDC40,Regular,0.065431917,Supermarket Type1,,76.1986,1869.5664
FDE53,LF,0.026749991,Supermarket Type3,Medium,106.928,2876.256
FDK24,Low Fat,-99.0,Supermarket Type2,Medium,43.6744,407.4696
FDW31,Regular,0.043333912,Supermarket Type2,Medium,201.0742,2189.8162
NCX29,LF,0.08965681199999999,Supermarket Type1,,144.0102,1603.9122
NCM07,Low Fat,0.039954281,Supermarket Type1,Small,82.4908,2013.3792
DRN36,Low Fat,0.087854925,Grocery Store,Small,95.9752,95.8752
FDQ37,Low Fat,0.14940405699999998,Grocery Store,,192.8478,774.9912
FDK43,Low Fat,0.0268952,Supermarket Type1,,128.40200000000002,2403.538
FDK28,Low Fat,0.065857092,Supermarket Type2,Medium,258.5646,4380.2982
FDR43,Low Fat,0.161817014,Supermarket Type1,,37.819,219.71400000000003
FDL48,Regular,0.082197959,Supermarket Type1,High,49.2034,729.051
DRL23,Low Fat,0.015335349,Supermarket Type1,,106.6938,1393.5194
NCX42,Low Fat,0.00599072,Supermarket Type1,,163.6526,5262.4832
DRD37,Low Fat,0.013898123,Supermarket Type2,Medium,46.506,372.848
FDZ47,Regular,0.078912473,Supermarket Type3,Medium,99.9042,3273.7386
NCJ54,Low Fat,0.059776237,Supermarket Type3,Medium,231.7642,5344.3766
FDL52,Regular,-99.0,Supermarket Type1,High,39.7506,303.6048
FDC15,Low Fat,0.297883712,Grocery Store,,156.7288,314.2576
NCD19,Low Fat,0.022059594,Grocery Store,,56.0614,276.307
FDD08,Low Fat,0.03532494,Supermarket Type1,High,38.9506,721.0614
NCN18,LF,0.124967595,Supermarket Type1,,112.7544,3467.4864
FDY56,Regular,0.062411404,Supermarket Type1,Small,225.9062,5416.9488
NCI29,Low Fat,0.032754431,Supermarket Type2,Medium,140.5154,283.6308
NCE06,Low Fat,0.160178832,Grocery Store,Small,160.2894,323.5788
FDC08,Regular,0.104035148,Supermarket Type1,,227.772,5206.556
FDU52,Low Fat,0.06390019,Supermarket Type1,,157.263,2503.408
FDN16,Regular,0.06264811099999999,Supermarket Type1,High,104.899,1960.781
NCM55,Low Fat,0.111685868,Grocery Store,,184.7924,370.1848
FDR49,Low Fat,0.233039817,Grocery Store,,49.5376,95.8752
FDC15,Low Fat,0.17824575,Supermarket Type1,Medium,158.1288,3299.7048
FDB53,Low Fat,0.140241213,Supermarket Type1,,150.2392,2684.5056
FDK44,Low Fat,-99.0,Supermarket Type1,Small,173.3738,2085.2856
FDA16,Low Fat,0.033935576,Supermarket Type1,Small,221.9456,2210.456
FDO19,Regular,0.016516275,Supermarket Type3,Medium,47.4034,2187.153
FDO04,Low Fat,0.026537206,Supermarket Type1,Small,57.2614,1049.9666
NCL19,Low Fat,0.015673267,Supermarket Type1,Small,145.047,2719.793
FDA44,Low Fat,0.089083914,Grocery Store,,54.593,56.593
FDR60,Low Fat,0.131152799,Supermarket Type1,,78.6328,231.6984
FDV37,Regular,0.083109455,Supermarket Type3,Medium,195.8426,5734.5354
FDG53,Low Fat,0.045818773,Supermarket Type1,High,138.718,1398.18
DRG01,Low Fat,0.044869794000000005,Supermarket Type1,Small,76.467,1531.34
FDB38,Regular,-99.0,Grocery Store,Small,160.692,319.584
FDI27,Regular,0.04605781,Supermarket Type1,Medium,43.8744,633.8416
FDD29,Low Fat,0.030815427000000006,Grocery Store,,252.0698,1014.6792
NCR41,Low Fat,0.01806055,Supermarket Type1,,97.0094,2094.6068
FDW44,Regular,0.035205866,Supermarket Type1,Medium,171.3448,2386.2272
FDU21,Regular,0.076705948,Supermarket Type1,Small,34.7558,780.9834
FDI14,LF,0.089677773,Supermarket Type1,Small,139.8496,1693.7952
FDW50,Low Fat,0.132327406,Grocery Store,Small,168.4158,334.2316
FDN39,Regular,0.065520388,Supermarket Type1,Small,168.3816,1342.2528
FDT31,Low Fat,0.012518707,Supermarket Type1,,190.6872,4916.2672
FDJ14,Regular,0.050353695,Supermarket Type1,,78.696,1757.7120000000002
NCQ43,Low Fat,0.110762642,Supermarket Type3,Medium,108.5912,1637.868
FDZ22,Low Fat,0.045050674000000006,Supermarket Type3,Medium,84.925,1747.725
FDU38,Low Fat,0.083016832,Supermarket Type1,,193.4504,2876.256
FDS32,Regular,-99.0,Supermarket Type1,,139.9838,1966.7732
DRH13,Low Fat,0.023983258,Supermarket Type2,Medium,106.328,958.752
DRF03,Low Fat,0.075836522,Grocery Store,,40.2138,81.2276
FDJ20,Regular,0.100330684,Supermarket Type1,Medium,123.4388,1238.388
FDE22,Low Fat,0.051778173,Grocery Store,Small,157.892,319.584
FDX22,Regular,0.022970468,Supermarket Type1,Small,211.0928,4418.2488
DRM11,Low Fat,0.066014596,Supermarket Type1,High,259.7278,2863.6058
FDL58,Regular,0.07429945,Supermarket Type1,,264.9568,1845.5976
FDL25,Regular,0.131128467,Supermarket Type1,Medium,93.1804,1561.9668
FDD40,Regular,0.014816356,Supermarket Type1,Medium,194.1162,3848.324
FDT08,Low Fat,0.049318315,Supermarket Type1,,149.005,2097.27
FDO22,Regular,0.017960491999999998,Supermarket Type1,,81.596,639.168
NCM41,Low Fat,0.035801238,Supermarket Type2,Medium,92.612,559.2719999999998
FDJ21,Regular,0.038606365,Supermarket Type1,,146.5102,2770.3938
FDC53,Low Fat,0.008871687,Supermarket Type2,Medium,99.7384,295.6152
DRK35,Low Fat,0.125793938,Grocery Store,Small,36.2506,37.9506
FDQ09,Low Fat,0.058369013,Supermarket Type2,Medium,115.2834,1267.0174
DRB48,Regular,-99.0,Supermarket Type1,Small,39.3822,353.5398
DRE25,Low Fat,0.07326933599999999,Supermarket Type1,Small,92.112,1118.544
FDL08,Low Fat,0.049677651,Supermarket Type1,High,245.9144,4655.2736
NCV42,Low Fat,0.031470832000000004,Supermarket Type1,Medium,110.2228,1547.3192
FDW03,Regular,0.024579432,Supermarket Type1,Medium,105.3306,1045.306
FDL25,Regular,0.131665479,Supermarket Type1,,91.8804,275.6412
FDC17,Low Fat,0.015523707,Supermarket Type2,Medium,212.0928,2735.1064
FDK44,Low Fat,0.122475364,Supermarket Type1,,175.5738,347.5476
FDE34,Low Fat,0.107891398,Supermarket Type1,Small,182.7634,3817.0314
FDP10,Low Fat,0.128065918,Supermarket Type1,Small,104.3622,1905.5196
FDZ22,Low Fat,0.045361705,Supermarket Type1,,83.825,665.8
NCK19,Low Fat,0.090390357,Supermarket Type1,High,192.1478,2324.9736
FDO44,Low Fat,0.087029712,Supermarket Type3,Medium,109.2228,3205.1612
NCU41,LF,0.052054819,Supermarket Type1,Small,189.1846,2101.9306
NCF31,Low Fat,0.051952573,Supermarket Type1,,152.3024,1821.6288
FDG14,Regular,0.050786366,Supermarket Type1,,152.2024,3643.2576
NCH30,Low Fat,0.067141355,Supermarket Type1,Small,114.586,2942.836
FDR36,Regular,0.121485195,Supermarket Type1,High,40.2454,587.2356
NCJ30,Low Fat,0.080640478,Supermarket Type1,Small,167.77900000000002,2886.243
FDR08,Low Fat,0.037699254,Supermarket Type1,,110.2886,2223.772
FDU04,Low Fat,-99.0,Supermarket Type2,Medium,123.2414,487.3656
NCQ50,Low Fat,0.034501405,Supermarket Type1,,211.7218,5770.4886
FDL46,Low Fat,0.053795154000000005,Supermarket Type3,Medium,117.7466,1414.1592
DRK37,Low Fat,0.044004675,Supermarket Type1,Small,188.853,5502.837
FDK48,low fat,-99.0,Supermarket Type1,Small,76.8354,2181.8266
FDV58,Low Fat,0.121250374,Supermarket Type1,Small,193.9452,1565.9616
FDN27,Low Fat,-99.0,Supermarket Type2,Medium,115.1808,1054.6272
FDZ52,Low Fat,0.100230114,Supermarket Type1,Medium,112.9886,1667.829
NCF42,Low Fat,0.167383061,Supermarket Type1,Small,175.6712,2812.3392
FDQ48,Regular,0.034404732,Supermarket Type1,Small,98.1726,489.36300000000006
FDW49,Low Fat,0.082719632,Supermarket Type1,,179.3002,2865.6032
FDR58,Low Fat,0.041913535,Supermarket Type1,Small,90.7462,1665.8316
NCE07,Low Fat,0.0132043,Supermarket Type1,,143.8154,2694.4926
FDK14,Low Fat,0.041105789,Supermarket Type1,Small,83.4934,1555.9746
FDC11,LF,0.141106202,Supermarket Type3,Medium,87.9172,3836.3396
FDL22,Low Fat,0.036463975,Supermarket Type1,,90.7488,543.2928
NCQ41,Low Fat,0.01946418,Supermarket Type1,High,196.3794,1950.794
FDX46,Regular,-99.0,Supermarket Type1,High,57.3562,177.7686
FDC35,Low Fat,0.123086812,Supermarket Type1,,206.9638,1035.319
FDH45,reg,0.105646853,Supermarket Type1,Small,42.8796,949.4308
FDX33,Regular,0.118149377,Supermarket Type1,,160.5578,1283.6624
DRJ35,Low Fat,0.046545786,Supermarket Type1,High,59.9878,484.7024
FDC40,Regular,0.065009745,Supermarket Type1,High,79.5986,934.7832
FDO19,Regular,0.016630303,Supermarket Type1,,48.1034,534.6374
FDP13,Regular,0.134532392,Supermarket Type1,Medium,39.448,878.8560000000001
FDP24,LF,0.083133128,Supermarket Type1,Medium,120.1756,1332.9316
NCQ42,Low Fat,0.039428167,Supermarket Type2,Medium,127.9678,3560.6984
FDY59,Low Fat,-99.0,Supermarket Type2,Medium,93.1462,647.8234
FDU14,Low Fat,0.034823127,Supermarket Type1,,248.675,4993.5
FDB21,Low Fat,0.148492521,Supermarket Type1,Small,240.6854,1691.7978
FDT32,Regular,0.06590129900000001,Supermarket Type2,Medium,188.7214,1695.7926
FDK20,Regular,0.041622264,Supermarket Type1,Medium,124.0072,4042.7376
FDX09,Low Fat,0.064933297,Supermarket Type3,Medium,174.83700000000005,4763.799
FDM01,Regular,0.0945493,Supermarket Type1,Small,102.6332,1640.5312
DRI37,Low Fat,0.107076832,Supermarket Type3,Medium,58.7904,1288.9888
FDL20,Low Fat,0.12867498300000002,Supermarket Type1,,112.3886,2334.9606
FDU13,Low Fat,0.188322664,Supermarket Type2,Medium,148.5418,2207.127
FDE05,Regular,-99.0,Grocery Store,Small,145.2102,437.4306
FDE58,Low Fat,0.052025392,Supermarket Type1,High,118.4124,2370.248
FDT32,Regular,0.065316099,Supermarket Type3,Medium,189.9214,5087.3778
FDZ01,Regular,0.01516265,Grocery Store,,101.899,103.199
FDM08,Regular,0.053584207,Supermarket Type1,Small,224.4088,4697.8848
FDS58,Regular,0.020989132,Supermarket Type1,High,158.6578,2406.867
FDZ26,Regular,0.144017405,Supermarket Type1,Small,238.3222,5736.5328
FDC46,Low Fat,0.115978122,Supermarket Type3,Medium,183.4266,7192.6374
FDY51,Low Fat,0.081465335,Supermarket Type2,Medium,220.7798,6611.394
FDL34,Low Fat,0.041177505,Supermarket Type1,,142.3496,3246.4408
DRG39,Low Fat,0.042352822000000005,Supermarket Type2,Medium,51.6982,1262.3568
NCG43,Low Fat,0.074541867,Supermarket Type2,Medium,94.1462,1758.3778
FDT01,Regular,0.18454121,Supermarket Type1,,211.5902,4672.5844
NCR38,Low Fat,0.114160573,Supermarket Type1,,253.1724,3775.086
DRF01,Low Fat,0.175352413,Supermarket Type1,Medium,147.4102,2478.7734
FDF53,Regular,0.083590755,Supermarket Type1,Small,182.2318,3067.3406
FDS45,Regular,0.029471408,Supermarket Type1,High,105.4622,3281.7282
FDR20,Regular,0.028282832,Supermarket Type1,,46.2744,1086.5856
FDY07,Low Fat,-99.0,Grocery Store,,46.5402,229.701
FDD38,Regular,0.008208341999999999,Supermarket Type1,,102.8674,1528.011
DRF15,Low Fat,0.03334929,Supermarket Type2,Medium,155.034,1990.742
FDH32,Low Fat,0.076060037,Supermarket Type1,Small,95.141,868.8689999999998
NCJ42,Low Fat,0.014301326,Supermarket Type1,Small,103.0332,1230.3984
FDB56,Regular,0.074931201,Supermarket Type2,Medium,187.6556,938.778
FDD03,Low Fat,0.080131363,Supermarket Type2,Medium,234.03,4194.54
NCL18,Low Fat,0.167444431,Supermarket Type1,High,194.6136,1166.4816
FDW22,Regular,0.03033748,Supermarket Type1,Medium,222.9114,5764.4964
FDE32,Low Fat,0.04874969,Supermarket Type1,Small,37.5506,113.8518
FDA34,Low Fat,0.014788594,Supermarket Type3,Medium,174.408,7443.644
FDJ08,Low Fat,0.111298111,Supermarket Type1,,191.7846,3057.3536
FDG38,Regular,0.05268526,Supermarket Type1,High,83.3224,3579.3408
FDD29,Low Fat,0.018485511,Supermarket Type2,Medium,253.1698,1522.0188
NCE31,Low Fat,0.184689756,Supermarket Type1,High,35.4216,450.0808
FDS19,Regular,0.064153845,Supermarket Type1,High,76.9012,607.2096
FDU11,Low Fat,0.092516598,Supermarket Type1,High,120.1098,1325.6078
FDL02,Regular,0.104245198,Supermarket Type1,Medium,105.3622,1270.3464
FDO51,Regular,0.041779181,Supermarket Type3,Medium,43.4112,1107.8912
DRK23,Low Fat,0.07226985,Supermarket Type2,Medium,254.104,3542.056
FDO27,Regular,0.17980696100000002,Supermarket Type2,Medium,95.2752,1534.0032
FDB16,Low Fat,0.044995631,Supermarket Type1,Medium,89.2198,1308.297
